TCID,NUM ASEGURADOS,PRIMA ESPERADA,FLUJO,TIPO,RUN,CLAVE,RIESGO,TIPO DE DEDUCIBLE,TIPO DE COASEGURO,PLAN,MONEDA,FECHA SOLICITUD,FECHA EFECTO,CONDUCTO DE COBRO,FORMA DE PAGO,AGENTE,PARTICIPACION,DEDUCIBLE,DEDUCIBLE EN EXCESO,COASEGURO,GURA,SUMA ASEGURADA,TF,GF,CAE,CEC,CEE,CEDA,DENTAL,CEDA PREM,CRFCA,AMCDC,AMCDA1,AMCDA2,AMCDA3,AMCDA4,AMCDA5,AMCDA6,AMCDA7,AMCDA8,AMCDA9,AMCDA10,CETTEC,CETTEA1,CETTEA2,CETTEA3,CETTEA4,CETTEA5,CETTEA6,CETTEA7,CETTEA8,CETTEA9,CETTEA10,DNIC,DNIA1,DNIA2,DNIA3,DNIA4,DNIA5,DNIA6,DNIA7,DNIA8,DNIA9,DNIA10,CMAC,CMAA1,CMAA2,CMAA3,CMAA4,CMAA5,CMAA6,CMAA7,CMAA8,CMAA9,CMAA10,POLIZA
887,5,322674.2001239739,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,25000,NO,10,0,200000,TF,GF,CAE,CEC,NO,CEDA,DP,NO,NO,AMCD,AMCD,AMCD,AMCD,AMCD,NO,NO,NO,NO,NO,NO,CETTE,CETTE,CETTE,CETTE,CETTE,NO,NO,NO,NO,NO,NO,CATDIEALA19790101M01,LEOPAYJOH19970101H01,PAURILTEJ19740101M01,LEOSIMGOM19920101H01,REGDIAARC19960101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
888,7,556274.1103303035,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,29000,NO,10,25,300000,TF,GF,CAE,CEC,NO,CEDA,DP,NO,NO,AMCD,NO,AMCD,NO,AMCD,NO,NO,NO,NO,NO,NO,CETTE,CETTE,CETTE,CETTE,CETTE,CETTE,CETTE,NO,NO,NO,NO,LEOHARSMI19680101M01,ANTCARCAV19780101H01,LEOHOWSAL19830101H01,EMIROSREN19800101H01,LEOCHAFER19900101H01,ABRJAMFRI19720101H01,LEOGRAESC19880101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
889,7,775155.5199266106,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,35000,NO,15,25,400000,TF,GF,CAE,CEC,NO,CEDA,DP,NO,NO,AMCD,NO,AMCD,AMCD,NO,NO,AMCD,NO,NO,NO,NO,CETTE,CETTE,CETTE,CETTE,CETTE,CETTE,CETTE,NO,NO,NO,NO,AMAGALBUS19750101M01,LEOALVDUR19960101H01,ALECORBAR19740101M01,LEOPAYLUC19640101M01,LIAROGMOJ19680101M01,LEOGRARAN19760101M01,ARIARMNEV19630101M01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
890,2,156617.59664713696,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,41000,NO,20,50,500000,TF,GF,NO,CEC,NO,CEDA,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,LEOMEMZAV19710101M01,ANTPINART19740101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
891,2,66776.40786,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,47000,NO,25,50,600000,NO,NO,CAE,CEC,NO,CEDA,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,LEOPOLDEJ19910101M01,ROMRINFIE19830101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
892,2,296838.52439694747,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,53000,NO,10,50,700000,TF,GF,CAE,CEC,NO,CEDA,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,LEOHAWARI19700101M01,IVALEITHO19640101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
893,2,118278.5195788744,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,65000,NO,10,50,800000,TF,GF,CAE,CEC,NO,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,LEOZARMAR19870101M01,LEOSEGORT19690101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
894,2,166036.5270873145,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,109000,SI,10,50,2000000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,MONDAVDEP19640101M01,LIAPERARR19710101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
895,2,46796.87876273727,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,200000,SI,15,50,2500000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NOAHAYCAN19930101M01,LIASAPHAR19830101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
896,7,223767.15608595463,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,300000,SI,20,50,3000000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,CETTE,CETTE,CETTE,CETTE,CETTE,CETTE,CETTE,NO,NO,NO,NO,LIAJIRBAR19700101M01,FERMONGON19870101H01,LIADIETRI19700101M01,LIABUSFON19960101H01,LIACORZUR20060101M01,LORFREMEL19730101H01,LORLEIALE19710101M01,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,
897,2,60472.295540563864,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,400000,SI,25,50,4000000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,LORAGUCAS19870101M01,FRAGRAFAB19710101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
898,2,34591.81100380697,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,600000,SI,10,25,50000000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,LORTINOLI19850101M01,BRIHAYORO19960101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
899,2,98351.84384,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,700000,SI,15,25,200000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,MAIPOMTOS19740101M01,ALBMONCHA19650101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
900,2,26483.424699095798,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,900000,SI,25,50,400000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NICGALLAG19950101M01,JOSRIOWAR19920101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
901,2,127740.7629366152,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,25000,NO,10,50,600000,TF,GF,CAE,CEC,NO,CEDA,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,AGULUICAR19820101M01,LORHENHER20040101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
902,2,95260.69721931237,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,29000,NO,15,0,700000,TF,GF,CAE,CEC,NO,CEDA,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,AITMINUMA19850101M01,LORBUSRAS19900101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
903,2,228006.9283888482,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,35000,NO,20,25,800000,TF,GF,CAE,CEC,NO,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PAUMARJAI19650101M01,LUCPONESP19870101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
904,2,208726.6419687405,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,41000,NO,25,25,900000,TF,GF,CAE,CEC,NO,CEDA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,MAIALVWAT19630101M01,LUCMENDEL19900101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
905,2,163543.83492251358,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,47000,NO,10,50,1000000,TF,GF,CAE,CEC,NO,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,GUAPORTAL19770101M01,LUCLUJSAL19750101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
906,2,65389.76740477431,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,53000,NO,10,50,1500000,TF,GF,CAE,CEC,NO,CEDA,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,ALLMORCAS19900101M01,LUCBUTMIR19920101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
907,2,99085.08521200565,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,77000,NO,20,50,2500000,TF,GF,CAE,CEC,NO,CEDA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,RAFMARCAM19880101M01,LUCALVCOT19700101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
908,2,42788.84042244179,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,96000,NO,25,0,3000000,TF,GF,CAE,CEC,NO,CEDA,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,CONMARAGU19890101M01,LUCLANASC20000101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
909,2,101371.07640590519,emision,GMM,0,CG-111-X,NO,UNI,UNI,INTEGRO,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,109000,SI,10,25,4000000,TF,GF,CAE,CEC,NO,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,LUNALETAL19720101M01,LUCJAQAND19890101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
910,2,50284.25343875818,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,109000,SI,10,25,5000000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,DELLUJDIM19840101M01,ASHALVREC19860101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
911,2,51110.570476469715,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,200000,SI,15,50,80000000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,LUCLUNGAR19790101M01,AMEBARURI20010101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
912,5,500647.21299094876,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,25000,NO,10,0,200000,TF,GF,CAE,NO,NO,CEDA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,CETTE,CETTE,CETTE,NO,NO,NO,NO,NO,NO,LUCARIFLO19680101M01,AINHENPRI19700101H01,LUCPAZCAB19660101M01,CLAMONAGO19670101H01,LUCBARPAR19870101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
913,7,918835.8836468161,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,29000,NO,10,0,300000,TF,GF,CAE,NO,NO,CEDA,NO,NO,NO,AMCD,AMCD,NO,NO,AMCD,NO,AMCD,NO,NO,NO,NO,CETTE,CETTE,CETTE,CETTE,CETTE,CETTE,CETTE,NO,NO,NO,NO,CLACANPIZ19750101M01,LUCFABGAL19660101H01,FLOBARPER19630101M01,LUCZORVEL19700101M01,LEIPEASTE19860101M01,LUCALZPER19630101M01,ELIRIOANT19730101M01,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,
914,2,166215.60053708978,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,35000,NO,15,0,400000,TF,GF,CAE,NO,NO,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,LUCVIDNUN19700101M01,DANESQZAM19720101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
915,2,192108.0784831937,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,41000,NO,20,0,500000,TF,GF,CAE,NO,NO,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,LUCGRAMEL19620101M01,IREDELPAR19830101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
916,6,250147.68447083188,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,47000,NO,25,0,600000,NO,NO,CAE,NO,NO,CEDA,DP,NO,NO,AMCD,AMCD,AMCD,AMCD,AMCD,NO,NO,NO,NO,NO,NO,CETTE,CETTE,CETTE,CETTE,CETTE,CETTE,NO,NO,NO,NO,NO,LUCVALCEL19780101M01,MATAGUBRA20070101H01,LUCMARBOB19750101H01,CARCORSAN19750101H01,LUICASLEZ19740101H01,AINLEMGUA19730101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
917,2,106984.50429814715,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,53000,NO,10,0,700000,TF,GF,CAE,NO,NO,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,LUIPANCAM19790101M01,NAOBLATEL19750101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
918,2,165247.5830093669,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,65000,NO,10,0,800000,TF,GF,CAE,NO,NO,CEDA,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,LUIARMURR19620101M01,MICDAWGUA20070101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
919,2,48205.02930102587,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,77000,NO,15,0,900000,TF,GF,CAE,NO,NO,CEDA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,LUIANDOZU19850101M01,SOPMONARI19860101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
920,2,42594.325164441034,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,109000,SI,10,0,1500000,TF,GF,CAE,NO,NO,CEDA,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,LUIMARWIL19890101M01,MELOLMVIT19950101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
921,2,242085.3008169561,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,25000,NO,10,0,2000000,TF,GF,CAE,NO,NO,CEDA,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,LUIMURDOR19900101M01,MANAMABOR19680101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
922,2,197501.20469676988,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,29000,NO,15,0,2500000,TF,GF,CAE,NO,NO,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,MARGRAOLI19780101M01,MANOLMALM19710101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
923,2,274480.55352403433,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,35000,NO,20,0,3000000,TF,GF,CAE,NO,NO,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,VERRIVCOR19700101M01,PAOMARTOB19640101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
924,2,78468.62016,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,41000,NO,25,0,4000000,TF,GF,CAE,NO,NO,CEDA,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,SOFARMMAN19770101M01,CHARIVCOO19920101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
925,2,116010.21473035208,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,47000,NO,10,0,10000000,TF,GF,CAE,NO,NO,CEDA,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PAOJARGIR19770101M01,PATMARPAS19800101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
926,2,52996.01837806664,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,53000,NO,10,0,70000000,TF,GF,CAE,NO,NO,CEDA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,MANLEMCOO19860101M01,PATROJMOC19910101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
927,2,103296.90404277813,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,65000,NO,15,0,200000,TF,GF,CAE,NO,NO,CEDA,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,MANBYRPLA19770101M01,PAUDIMLOM19670101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
928,2,55521.868656745806,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,96000,NO,25,0,400000,TF,GF,CAE,NO,NO,CEDA,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,MANPAICAN19950101M01,MANGRAPAL19760101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
929,2,43729.567839906376,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,109000,SI,10,0,500000,TF,GF,CAE,NO,NO,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,MARGRACAR19850101M01,MARHENLAU19990101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
930,2,171841.2320867324,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,25000,NO,10,0,600000,TF,GF,CAE,NO,NO,CEDA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,MARJARESP19860101M01,PAUDAYGUA19700101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
931,2,136252.0174175531,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,29000,NO,15,0,700000,TF,GF,CAE,NO,NO,CEDA,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,MARGRASAL19820101M01,PAUROJMUN19760101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
932,2,107022.40839427579,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,35000,NO,20,0,800000,TF,GF,CAE,NO,NO,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,MARGASAME19670101M01,PAUBARPIN20070101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
