TCID,NUM ASEGURADOS,PRIMA ESPERADA,FLUJO,TIPO,RUN,CLAVE,RIESGO,TIPO DE DEDUCIBLE,TIPO DE COASEGURO,PLAN,MONEDA,FECHA SOLICITUD,FECHA EFECTO,CONDUCTO DE COBRO,FORMA DE PAGO,AGENTE,PARTICIPACION,DEDUCIBLE,DEDUCIBLE EN EXCESO,COASEGURO,GURA,SUMA ASEGURADA,TF,GF,CAE,CEC,CEE,CEDA,DENTAL,CEDA PREM,CRFCA,AMCDC,AMCDA1,AMCDA2,AMCDA3,AMCDA4,AMCDA5,AMCDA6,AMCDA7,AMCDA8,AMCDA9,AMCDA10,CETTEC,CETTEA1,CETTEA2,CETTEA3,CETTEA4,CETTEA5,CETTEA6,CETTEA7,CETTEA8,CETTEA9,CETTEA10,DNIC,DNIA1,DNIA2,DNIA3,DNIA4,DNIA5,DNIA6,DNIA7,DNIA8,DNIA9,DNIA10,CMAC,CMAA1,CMAA2,CMAA3,CMAA4,CMAA5,CMAA6,CMAA7,CMAA8,CMAA9,CMAA10,POLIZA
864,9,1244364.343546078,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,35000,NO,15,0,400000,TF,GF,CAE,CEC,CEE,CEDA,NO,NO,NO,AMCD,AMCD,AMCD,NO,NO,NO,NO,AMCD,AMCD,NO,NO,CETTE,CETTE,CETTE,CETTE,CETTE,CETTE,CETTE,CETTE,CETTE,NO,NO,PRUGASTIT19560212M,PRUGASNOT19960212H,PRUGASNOT19940212M,PRUGASNOT20000212H,PRUGASNOT19750212M,PRUGASNOT19910212H,PRUGASNOT20190212M,PRUGASNOT19720212H,PRUGASNOT19700212M,,,NO,NO,SI,NO,SI,NO,NO,NO,NO,NO,NO,
865,2,142836.4239706606,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,41000,NO,20,0,500000,TF,GF,CAE,CEC,CEE,CEDA,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19850212M,PRUGASNOT19810212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
866,2,186625.40059294106,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,47000,NO,25,0,600000,TF,GF,NO,CEC,CEE,CEDA,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19660212M,PRUGASNOT19910212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
867,2,748304.0941529477,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,53000,NO,10,0,700000,TF,GF,CAE,CEC,CEE,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19570212M,PRUGASNOT19570212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
868,2,254220.38315189112,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,65000,NO,10,0,800000,TF,GF,CAE,CEC,CEE,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19730212M,PRUGASNOT19640212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
869,2,155166.93197996388,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,77000,NO,15,0,900000,TF,GF,CAE,CEC,CEE,CEDA,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19700212M,PRUGASNOT19810212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
870,2,229627.23516360758,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,96000,NO,20,0,1000000,TF,GF,CAE,CEC,CEE,CEDA,DP,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19600212M,PRUGASNOT19670212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
871,2,237605.20446244965,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,96000,NO,10,0,1500000,TF,GF,CAE,CEC,CEE,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19590212M,PRUGASNOT19850212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
872,2,799033.6668449314,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,29000,NO,10,0,2000000,TF,GF,CAE,CEC,CEE,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19670212M,PRUGASNOT19600212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
873,2,516468.83457998245,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,29000,NO,15,0,2500000,TF,GF,CAE,CEC,CEE,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19740212M,PRUGASNOT19650212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
874,2,530061.4059634478,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,41000,NO,20,0,3000000,TF,GF,CAE,CEC,CEE,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19710212M,PRUGASNOT19580212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
875,2,367604.49156795646,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,53000,NO,25,0,4000000,TF,GF,CAE,CEC,CEE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19560212M,PRUGASNOT19980212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
876,2,195856.36400500845,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,65000,NO,10,0,5000000,TF,GF,CAE,CEC,CEE,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19830212M,PRUGASNOT19670212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
877,2,95708.27464233019,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,77000,NO,10,0,60000000,TF,GF,CAE,CEC,CEE,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19880212M,PRUGASNOT19910212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
878,2,66334.18913046757,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,96000,NO,15,0,200000,TF,GF,CAE,CEC,CEE,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19890212M,PRUGASNOT19920212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
879,2,170350.2939462667,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,96000,NO,20,0,300000,NO,NO,NO,CEC,CEE,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19660212M,PRUGASNOT19680212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
880,2,108921.76543937618,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,109000,NO,25,0,400000,TF,GF,CAE,CEC,CEE,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19690212M,PRUGASNOT19800212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
881,2,276827.72386288067,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,109000,NO,10,0,500000,TF,GF,CAE,CEC,CEE,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19730212M,PRUGASNOT19580212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
882,2,1351234.3432210255,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,25000,NO,10,0,600000,TF,GF,CAE,CEC,CEE,CEDA,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19550212M,PRUGASNOT19680212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
883,2,504675.11255780514,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,29000,NO,15,0,700000,TF,GF,CAE,CEC,CEE,CEDA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19790212M,PRUGASNOT19620212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
884,2,581825.611311555,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,35000,NO,20,0,800000,TF,GF,CAE,NO,CEE,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19820212M,PRUGASNOT19570212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
885,2,539427.4498579165,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,41000,NO,25,0,900000,TF,GF,CAE,CEC,CEE,CEDA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19560212M,PRUGASNOT19670212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
886,3,177433.36271276607,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,96000,NO,25,0,3000000,TF,GF,NO,CEC,CEE,CEDA,DP,NO,NO,AMCD,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19650212M,PRUGASNOT19840212H,PRUGASNOT19870212H,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
887,5,322674.2001239739,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,25000,NO,10,0,200000,TF,GF,CAE,CEC,NO,CEDA,DP,NO,NO,AMCD,AMCD,AMCD,AMCD,AMCD,NO,NO,NO,NO,NO,NO,CETTE,CETTE,CETTE,CETTE,CETTE,NO,NO,NO,NO,NO,NO,PRUGASTIT19720212M,PRUGASNOT19900212H,PRUGASNOT19670212M,PRUGASNOT19850212H,PRUGASNOT19890212H,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
888,7,556274.1103303035,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,29000,NO,10,25,300000,TF,GF,CAE,CEC,NO,CEDA,DP,NO,NO,AMCD,NO,AMCD,NO,AMCD,NO,NO,NO,NO,NO,NO,CETTE,CETTE,CETTE,CETTE,CETTE,CETTE,CETTE,NO,NO,NO,NO,PRUGASTIT19610212M,PRUGASNOT19710212H,PRUGASNOT19760212H,PRUGASNOT19730212H,PRUGASNOT19830212H,PRUGASNOT19650212H,PRUGASNOT19810212H,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
889,7,775155.5199266106,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,35000,NO,15,25,400000,TF,GF,CAE,CEC,NO,CEDA,DP,NO,NO,AMCD,NO,AMCD,AMCD,NO,NO,AMCD,NO,NO,NO,NO,CETTE,CETTE,CETTE,CETTE,CETTE,CETTE,CETTE,NO,NO,NO,NO,PRUGASTIT19680212M,PRUGASNOT19890212H,PRUGASNOT19670212M,PRUGASNOT19570212M,PRUGASNOT19610212M,PRUGASNOT19690212M,PRUGASNOT19560212M,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
890,2,156617.59664713696,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,41000,NO,20,50,500000,TF,GF,NO,CEC,NO,CEDA,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19640212M,PRUGASNOT19670212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
891,2,66776.4078578866,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,47000,NO,25,50,600000,NO,NO,CAE,CEC,NO,CEDA,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19840212M,PRUGASNOT19760212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
892,2,296838.52439694747,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,53000,NO,10,50,700000,TF,GF,CAE,CEC,NO,CEDA,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19630212M,PRUGASNOT19570212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
893,2,118278.5195788744,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,65000,NO,10,50,800000,TF,GF,CAE,CEC,NO,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19800212M,PRUGASNOT19620212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
894,2,166036.5270873145,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,109000,NO,10,50,2000000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19570212M,PRUGASNOT19640212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
895,2,48110.20436784046,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,200000,SI,15,50,2500000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19860212M,PRUGASNOT19760212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
896,7,228820.74800332772,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,300000,SI,20,50,3000000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,CETTE,CETTE,CETTE,CETTE,CETTE,CETTE,CETTE,NO,NO,NO,NO,PRUGASTIT19630212M,PRUGASNOT19800212H,PRUGASNOT19630212M,PRUGASNOT19890212H,PRUGASNOT19990212M,PRUGASNOT19660212H,PRUGASNOT19640212M,,,,,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,
897,2,61621.511053239956,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,400000,SI,25,50,4000000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19800212M,PRUGASNOT19640212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
898,2,35246.61714382662,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,600000,SI,10,25,50000000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19780212M,PRUGASNOT19890212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
899,2,99971.1282983844,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,700000,SI,15,25,200000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19670212M,PRUGASNOT19580212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
900,2,26747.44220150193,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,900000,SI,25,50,400000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19880212M,PRUGASNOT19850212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
901,2,127740.7629366152,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,25000,NO,10,50,600000,TF,GF,CAE,CEC,NO,CEDA,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19750212M,PRUGASNOT19970212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
902,2,95260.69721931237,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,29000,NO,15,0,700000,TF,GF,CAE,CEC,NO,CEDA,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19780212M,PRUGASNOT19830212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
903,2,228006.9283888482,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,35000,NO,20,25,800000,TF,GF,CAE,CEC,NO,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19580212M,PRUGASNOT19800212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
904,2,208726.6419687405,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,41000,NO,25,25,900000,TF,GF,CAE,CEC,NO,CEDA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19560212M,PRUGASNOT19830212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
905,2,163543.83492251358,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,47000,NO,10,50,1000000,TF,GF,CAE,CEC,NO,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19700212M,PRUGASNOT19680212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
906,2,65389.76740477431,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,53000,NO,10,50,1500000,TF,GF,CAE,CEC,NO,CEDA,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19830212M,PRUGASNOT19850212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
907,2,99085.08521200565,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,77000,NO,20,50,2500000,TF,GF,CAE,CEC,NO,CEDA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19810212M,PRUGASNOT19630212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
908,2,42788.84042244179,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,96000,NO,25,0,3000000,TF,GF,CAE,CEC,NO,CEDA,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19820212M,PRUGASNOT19930212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
909,2,101371.07640590519,emision,GMM,0,CG-111-X,NO,UNI,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,109000,NO,10,25,4000000,TF,GF,CAE,CEC,NO,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19650212M,PRUGASNOT19820212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
910,2,50284.25343875818,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,109000,NO,10,25,5000000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19770212M,PRUGASNOT19790212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
911,2,52490.15777960378,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,200000,SI,15,50,80000000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19720212M,PRUGASNOT19940212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
912,5,500647.21299094876,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,25000,NO,10,0,200000,TF,GF,CAE,NO,NO,CEDA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,CETTE,CETTE,CETTE,NO,NO,NO,NO,NO,NO,PRUGASTIT19610212M,PRUGASNOT19630212H,PRUGASNOT19590212M,PRUGASNOT19600212H,PRUGASNOT19800212H,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
